0,0,0.0,0.591048802748845
0,0,1.0,0.5907367389670337
0,0,2.0,0.5909816922581329
0,0,3.0,0.5904528805668707
0,0,4.0,0.6111799795648523
0,1,0.0,0.711929347826087
0,1,1.0,0.6837044534412956
0,1,2.0,0.651356602942843
0,1,3.0,0.6603372207824266
0,1,4.0,0.6634460172266967
0,2,0.0,0.711947463768116
0,2,1.0,0.6751647199760407
0,2,2.0,0.6660726110168451
0,2,3.0,0.6380780116121555
0,2,4.0,0.7886673962893448
0,3,0.0,0.7120199275362318
0,3,1.0,0.6960967049398635
0,3,2.0,0.6212657437285326
0,3,3.0,0.9060384913459054
0,3,4.0,0.8918760907504363
0,4,0.0,0.7117844202898551
0,4,1.0,0.6448874166962415
0,4,2.0,0.7284206981703925
0,4,3.0,0.9015124839948784
0,4,4.0,0.8928543913713405
0,5,0.0,0.7124003623188405
0,5,1.0,0.528920483078266
0,5,2.0,0.6622458231761691
0,5,3.0,0.9060896150761829
0,5,4.0,0.897110472541507
0,6,0.0,0.7122735507246375
0,6,1.0,0.6885251767100524
0,6,2.0,0.8295343883140597
0,6,3.0,0.9038269535076483
0,6,4.0,0.8925987410942796
0,7,0.0,0.711802536231884
0,7,1.0,0.6913368702862459
0,7,2.0,0.7386266643905712
0,7,3.0,0.895639534883721
0,7,4.0,0.893580964238777
0,8,0.0,0.7118387681159419
0,8,1.0,0.7356341095660899
0,8,2.0,0.7437620732162287
0,8,3.0,0.8939223385689354
0,8,4.0,0.8732767545771579
0,9,0.0,0.7112047101449275
0,9,1.0,0.668161696178936
0,9,2.0,0.9104611832921723
0,9,3.0,0.901073195339452
0,9,4.0,0.8858516654238129
0,10,0.0,0.7119655797101448
0,10,1.0,0.6458324720959073
0,10,2.0,0.9089880772333132
0,10,3.0,0.9054876797978223
0,10,4.0,0.8917624521072796
0,11,0.0,0.7118568840579709
0,11,1.0,0.5803369905956115
0,11,2.0,0.9077403458358541
0,11,3.0,0.8983240944703993
0,11,4.0,0.8806773468240584
0,12,0.0,0.7110778985507246
0,12,1.0,0.6421774726068392
0,12,2.0,0.9137521425690663
0,12,3.0,0.8969747195851419
0,12,4.0,0.8704824868276385
0,13,0.0,0.7121286231884058
0,13,1.0,0.6725962667698293
0,13,2.0,0.9102371554186323
0,13,3.0,0.8936140775649617
0,13,4.0,0.873731948919919
0,14,0.0,0.7114945652173914
0,14,1.0,0.7744742919654763
0,14,2.0,0.9094776144281095
0,14,3.0,0.8905095670803783
0,14,4.0,0.8914559721011335
0,15,0.0,0.7122010869565217
0,15,1.0,0.8425116106520476
0,15,2.0,0.9036101034256802
0,15,3.0,0.8844891379293601
0,15,4.0,0.8671338279747184
0,16,0.0,0.7118749999999998
0,16,1.0,0.7344905541860272
0,16,2.0,0.9008443617314584
0,16,3.0,0.8847417916761576
0,16,4.0,0.8577461793212409
0,17,0.0,0.7123097826086956
0,17,1.0,0.6967848736314876
0,17,2.0,0.9039404908318426
0,17,3.0,0.8705550811272417
0,17,4.0,0.8509093322713395
0,18,0.0,0.7108786231884058
0,18,1.0,0.7504888552231053
0,18,2.0,0.9029897357956319
0,18,3.0,0.8710047504842727
0,18,4.0,0.8496642663992952
0,19,0.0,0.7119836956521738
0,19,1.0,0.7647071453108912
0,19,2.0,0.9033714337268292
0,19,3.0,0.8662044170518747
0,19,4.0,0.8503030303030303
0,20,0.0,0.7123278985507246
0,20,1.0,0.7415106672818754
0,20,2.0,0.90242747187685
0,20,3.0,0.8647633111822135
0,20,4.0,0.8604098805646038
0,21,0.0,0.7110960144927536
0,21,1.0,0.7439215844715791
0,21,2.0,0.9027527347036903
0,21,3.0,0.8799549895146028
0,21,4.0,0.877255540133059
0,22,0.0,0.7097554347826087
0,22,1.0,0.7656397749757952
0,22,2.0,0.8965367428003972
0,22,3.0,0.8861934654363939
0,22,4.0,0.877255540133059
0,23,0.0,0.711856884057971
0,23,1.0,0.7323434355244143
0,23,2.0,0.8925145182678678
0,23,3.0,0.8933963540760502
0,23,4.0,0.877255540133059
0,24,0.0,0.7111865942028985
0,24,1.0,0.7308819722238453
0,24,2.0,0.8903066128412149
0,24,3.0,0.8891789273849074
0,24,4.0,0.877255540133059
0,25,0.0,0.7123097826086957
0,25,1.0,0.7196434797768485
0,25,2.0,0.8916560651821352
0,25,3.0,0.8679497801287361
0,25,4.0,0.8746005957216355
0,26,0.0,0.7108605072463767
0,26,1.0,0.7457668161704768
0,26,2.0,0.8961898971474895
0,26,3.0,0.8685953293830603
0,26,4.0,0.8746005957216355
0,27,0.0,0.7122916666666668
0,27,1.0,0.8401325930792212
0,27,2.0,0.8945319009476409
0,27,3.0,0.8686799575321459
0,27,4.0,0.8746005957216355
0,28,0.0,0.7108061594202898
0,28,1.0,0.8368549352486657
0,28,2.0,0.8931113008824367
0,28,3.0,0.8744490358126722
0,28,4.0,0.8746005957216355
0,29,0.0,0.7118749999999999
0,29,1.0,0.9288795924457964
0,29,2.0,0.8917791273054432
0,29,3.0,0.8659920704078076
0,29,4.0,0.8746005957216355
0,30,0.0,0.7112590579710145
0,30,1.0,0.9215830273357812
0,30,2.0,0.8843966413247848
0,30,3.0,0.8825726141078838
0,30,4.0,0.8748221544715447
0,31,0.0,0.7112228260869566
0,31,1.0,0.9240038079695362
0,31,2.0,0.8839411881488748
0,31,3.0,0.8819386909693455
0,31,4.0,0.8748221544715447
0,32,0.0,0.7118387681159419
0,32,1.0,0.9175859404070184
0,32,2.0,0.8873759659290481
0,32,3.0,0.8842117562084422
0,32,4.0,0.8679935012185216
0,33,0.0,0.7118749999999999
0,33,1.0,0.9198072203660448
0,33,2.0,0.8889439225732991
0,33,3.0,0.8839287521505921
0,33,4.0,0.8673965936739659
0,34,0.0,0.7121648550724637
0,34,1.0,0.9153854893589031
0,34,2.0,0.8907640071928827
0,34,3.0,0.877599833610649
0,34,4.0,0.8609083536090836
0,35,0.0,0.7111141304347826
0,35,1.0,0.9169729080443366
0,35,2.0,0.8867322986371439
0,35,3.0,0.8807101800030253
0,35,4.0,0.8610643209183355
0,36,0.0,0.7125090579710145
0,36,1.0,0.76906716286599
0,36,2.0,0.8948895818005583
0,36,3.0,0.8773091051053182
0,36,4.0,0.8698979591836734
0,37,0.0,0.7118387681159422
0,37,1.0,0.7734291000108799
0,37,2.0,0.8918887771351941
0,37,3.0,0.879095367278798
0,37,4.0,0.8746005957216355
0,38,0.0,0.7127264492753622
0,38,1.0,0.7772184133202734
0,38,2.0,0.8893901475237092
0,38,3.0,0.8769287163486948
0,38,4.0,0.8626863809345562
0,39,0.0,0.7118387681159422
0,39,1.0,0.7801565525799397
0,39,2.0,0.897995283018868
0,39,3.0,0.875928093645485
0,39,4.0,0.865680713128039
0,40,0.0,0.7118387681159422
0,40,1.0,0.7519506362159266
0,40,2.0,0.8909213113661361
0,40,3.0,0.875928093645485
0,40,4.0,0.8650282030620468
0,41,0.0,0.7117481884057972
0,41,1.0,0.7482996062928329
0,41,2.0,0.8937425053039387
0,41,3.0,0.879095367278798
0,41,4.0,0.8641479099678456
0,42,0.0,0.7123278985507246
0,42,1.0,0.715851671788028
0,42,2.0,0.881828180373946
0,42,3.0,0.879095367278798
0,42,4.0,0.8641479099678456
0,43,0.0,0.7118931159420291
0,43,1.0,0.7235027570446158
0,43,2.0,0.890110317398598
0,43,3.0,0.8768659420289855
0,43,4.0,0.8641479099678456
0,44,0.0,0.712001811594203
0,44,1.0,0.6880512435771508
0,44,2.0,0.8950430277485072
0,44,3.0,0.8771856786011657
0,44,4.0,0.8641479099678456
0,45,0.0,0.7117844202898552
0,45,1.0,0.6318830019777244
0,45,2.0,0.8926829768051799
0,45,3.0,0.8701784903947966
0,45,4.0,0.8641479099678456
0,46,0.0,0.7120561594202898
0,46,1.0,0.6553758773853093
0,46,2.0,0.8919004690924598
0,46,3.0,0.8731909725736262
0,46,4.0,0.8641479099678456
0,47,0.0,0.7113496376811594
0,47,1.0,0.6840375509936599
0,47,2.0,0.705002808905708
0,47,3.0,0.8845818523237878
0,47,4.0,0.8641479099678456
0,48,0.0,0.7117481884057971
0,48,1.0,0.7147885292250882
0,48,2.0,0.7060309338979015
0,48,3.0,0.8804366834045317
0,48,4.0,0.8641479099678456
0,49,0.0,0.7108242753623188
0,49,1.0,0.7108641110916626
0,49,2.0,0.7032513905704405
0,49,3.0,0.8790553367523305
0,49,4.0,0.8641479099678456
0,50,0.0,0.7118749999999999
0,50,1.0,0.7651395957237707
0,50,2.0,0.654480708490741
0,50,3.0,0.8681972789115646
0,50,4.0,0.8641479099678456
0,51,0.0,0.7108061594202898
0,51,1.0,0.8614796518466243
0,51,2.0,0.6652951807228888
0,51,3.0,0.8847730138713745
0,51,4.0,0.8641479099678456
0,52,0.0,0.7122916666666664
0,52,1.0,0.8553854306113341
0,52,2.0,0.6012196234145243
0,52,3.0,0.8876426463791817
0,52,4.0,0.8641479099678456
0,53,0.0,0.7118750000000001
0,53,1.0,0.8523083582603097
0,53,2.0,0.543368390687871
0,53,3.0,0.8816659239453357
0,53,4.0,0.8641479099678456
0,54,0.0,0.7110960144927536
0,54,1.0,0.8522116242748773
0,54,2.0,0.6338967912581869
0,54,3.0,0.8829737609329447
0,54,4.0,0.8641479099678456
0,55,0.0,0.7119293478260869
0,55,1.0,0.8494094044452456
0,55,2.0,0.6247618599618981
0,55,3.0,0.8796977124183006
0,55,4.0,0.8641479099678456
0,56,0.0,0.7111684782608696
0,56,1.0,0.8596905655905057
0,56,2.0,0.6150607477600234
0,56,3.0,0.8763254486133769
0,56,4.0,0.8641479099678456
0,57,0.0,0.711856884057971
0,57,1.0,0.8586954781912763
0,57,2.0,0.6919888335473378
0,57,3.0,0.887310606060606
0,57,4.0,0.8641479099678456
0,58,0.0,0.7117663043478261
0,58,1.0,0.8585298050345378
0,58,2.0,0.8835530902998199
0,58,3.0,0.576646131425543
0,58,4.0,0.8641479099678456
0,59,0.0,0.7108786231884058
0,59,1.0,0.8580125383486725
0,59,2.0,0.9105656592192779
0,59,3.0,0.6560649984742126
0,59,4.0,0.8641479099678456
0,60,0.0,0.7120923913043478
0,60,1.0,0.8584784115023171
0,60,2.0,0.9101739182050217
0,60,3.0,0.710175209489606
0,60,4.0,0.8641479099678456
0,61,0.0,0.7113496376811594
0,61,1.0,0.8597465652927838
0,61,2.0,0.9095500222250444
0,61,3.0,0.7652407308615631
0,61,4.0,0.8641479099678456
0,62,0.0,0.7115851449275362
0,62,1.0,0.8575723622782447
0,62,2.0,0.910418862380633
0,62,3.0,0.7924584287263495
0,62,4.0,0.8641479099678456
0,63,0.0,0.7118387681159422
0,63,1.0,0.8581510195412064
0,63,2.0,0.9113458239295621
0,63,3.0,0.7971402658504092
0,63,4.0,0.8641479099678456
0,64,0.0,0.7111322463768116
0,64,1.0,0.857158867264378
0,64,2.0,0.9076439168659901
0,64,3.0,0.8214064452311546
0,64,4.0,0.8641479099678456
0,65,0.0,0.7122010869565217
0,65,1.0,0.857644783614357
0,65,2.0,0.9076439168659901
0,65,3.0,0.8103405519270642
0,65,4.0,0.8641479099678456
0,66,0.0,0.7117481884057969
0,66,1.0,0.860457769499981
